module,controller,method,path,auth_guard,dto_in,dto_out,statuses,file,line
driver,DriverController,POST,/drivers/orders/:id/reject,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('driver')","@Param: string, @Body: { reason: string }",{ success: boolean; message: string; },"201, 400, 401",src\modules\driver\driver.controller.ts,329
driver,DriverController,POST,/drivers/orders/:id/start-delivery,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('driver')",@Param: string,{ success: boolean; message: string; },"201, 400, 401",src\modules\driver\driver.controller.ts,345
driver,DriverController,POST,/drivers/orders/:id/complete,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('driver')",@Param: string,{ success: boolean; message: string; },"201, 400, 401",src\modules\driver\driver.controller.ts,360
driver,DriverController,GET,/drivers/orders/history,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('driver')",@Query: CursorPaginationDto,{ data: never[]; pagination: { nextCursor: null; hasMore: boolean; limit: number; }; },"200, 401",src\modules\driver\driver.controller.ts,375
driver,DriverController,POST,/drivers/issues/report,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('driver')",@Body: { type: string; description: string; orderId?: string },{ success: boolean; message: string; issueId: string; },"201, 400, 401",src\modules\driver\driver.controller.ts,390
driver,DriverController,POST,/drivers/change-password,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('driver')",@Body: { oldPassword: string; newPassword: string },{ success: boolean; message: string; },"201, 400, 401",src\modules\driver\driver.controller.ts,405
er,EmployeesCompatController,DELETE,/employees/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,,,src\modules\er\employees-compat.controller.ts,19
er,ERController,POST,/er/employees,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateEmployeeDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/employee.entity"").Employee","201, 400, 401",src\modules\er\er.controller.ts,37
er,ERController,GET,/er/employees,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Query: string,any[],"200, 401",src\modules\er\er.controller.ts,49
er,ERController,GET,/er/employees/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/employee.entity"").Employee","200, 404, 401",src\modules\er\er.controller.ts,60
er,ERController,PATCH,/er/employees/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: UpdateEmployeeDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/employee.entity"").Employee","200, 404, 400, 401",src\modules\er\er.controller.ts,73
er,ERController,DELETE,/er/employees/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,,"200, 404, 401",src\modules\er\er.controller.ts,90
er,ERController,POST,/er/attendance/check-in,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT)",@Body: { location?: { lat: number; lng: number } },"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/attendance.entity"").Attendance","201, 400, 401",src\modules\er\er.controller.ts,105
er,ERController,POST,/er/attendance/check-out,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT)",@Body: { location?: { lat: number; lng: number } },"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/attendance.entity"").Attendance","201, 400, 401",src\modules\er\er.controller.ts,120
er,ERController,GET,/er/attendance/:employeeId,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Query: number, @Query: number",any[],"200, 404, 401",src\modules\er\er.controller.ts,135
er,ERController,POST,/er/leave-requests,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT)",@Body: CreateLeaveRequestDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/leave-request.entity"").LeaveRequest","201, 400, 401",src\modules\er\er.controller.ts,154
er,ERController,PATCH,/er/leave-requests/:id/approve,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/leave-request.entity"").LeaveRequest","200, 404, 400, 401",src\modules\er\er.controller.ts,168
er,ERController,PATCH,/er/leave-requests/:id/reject,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: { reason: string }","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/leave-request.entity"").LeaveRequest","200, 404, 400, 401",src\modules\er\er.controller.ts,185
er,ERController,POST,/er/payroll/generate,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: { employeeId: string; month: number; year: number },"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/payroll.entity"").Payroll","201, 400, 401",src\modules\er\er.controller.ts,204
er,ERController,PATCH,/er/payroll/:id/approve,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/payroll.entity"").Payroll","200, 404, 400, 401",src\modules\er\er.controller.ts,219
er,ERController,PATCH,/er/payroll/:id/mark-paid,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: { transactionRef: string }","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/payroll.entity"").Payroll","200, 404, 400, 401",src\modules\er\er.controller.ts,236
er,ERController,POST,/er/accounts,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateChartAccountDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/chart-of-accounts.entity"").ChartOfAccounts","201, 400, 401",src\modules\er\er.controller.ts,255
er,ERController,GET,/er/accounts,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Query: string,any[],"200, 401",src\modules\er\er.controller.ts,267
er,ERController,GET,/er/accounts/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/chart-of-accounts.entity"").ChartOfAccounts","200, 404, 401",src\modules\er\er.controller.ts,278
er,ERController,POST,/er/journal-entries,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateJournalEntryDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/journal-entry.entity"").JournalEntry","201, 400, 401",src\modules\er\er.controller.ts,291
er,ERController,GET,/er/journal-entries,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string, @Query: string, @Query: string",any[],"200, 401",src\modules\er\er.controller.ts,306
er,ERController,PATCH,/er/journal-entries/:id/post,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/er/entities/journal-entry.entity"").JournalEntry","200, 404, 400, 401",src\modules\er\er.controller.ts,327
er,ERController,GET,/er/reports/trial-balance,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Query: string,any[],"200, 401",src\modules\er\er.controller.ts,344
er,ERController,DELETE,/er/assets/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ success: boolean; message: string; },200,src\modules\er\er.controller.ts,359
er,ERController,DELETE,/er/accounts/chart/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ success: boolean; message: string; },200,src\modules\er\er.controller.ts,371
er,ERController,DELETE,/er/documents/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ success: boolean; message: string; },200,src\modules\er\er.controller.ts,383
er,ERController,GET,/er/documents/:id/download,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ success: boolean; message: string; },200,src\modules\er\er.controller.ts,395
er,ERController,DELETE,/er/documents/bulk,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: { ids: string[] },{ success: boolean; message: string; },200,src\modules\er\er.controller.ts,407
er,ERController,GET,/er/documents/export,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Query: any,{ success: boolean; message: string; },200,src\modules\er\er.controller.ts,418
er,ERController,DELETE,/er/payroll/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ success: boolean; message: string; },200,src\modules\er\er.controller.ts,429
finance,FinanceController,POST,/finance/commissions,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateCommissionDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/commission.entity"").Commission","201, 400, 401",src\modules\finance\finance.controller.ts,53
finance,FinanceController,GET,/finance/commissions/my,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Query: string,any[],"200, 401",src\modules\finance\finance.controller.ts,64
finance,FinanceController,GET,/finance/commissions/stats/my,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,{ pending: { _id: string; total: number; count: number; } | { total: number; count: number; }; approved: { _id: string; total: number; count: number; } | { total: number; count: number; }; paid: { _id: string; total: number; count: number; } | { total: number; count: number; }; },"200, 401",src\modules\finance\finance.controller.ts,76
finance,FinanceController,PATCH,/finance/commissions/:id/approve,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/commission.entity"").Commission","200, 404, 400, 401",src\modules\finance\finance.controller.ts,85
finance,FinanceController,PATCH,/finance/commissions/:id/cancel,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/commission.entity"").Commission","200, 404, 400, 401",src\modules\finance\finance.controller.ts,98
finance,FinanceController,POST,/finance/payouts/batches,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: { commissionIds: string[]; batch: CreatePayoutBatchDto },"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/payout-batch.entity"").PayoutBatch","201, 400, 401",src\modules\finance\finance.controller.ts,113
finance,FinanceController,GET,/finance/payouts/batches,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: number, @Query: string",,"200, 401",src\modules\finance\finance.controller.ts,132
finance,FinanceController,GET,/finance/payouts/batches/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/payout-batch.entity"").PayoutBatch","200, 404, 401",src\modules\finance\finance.controller.ts,146
finance,FinanceController,GET,/finance/payouts/batches/:id/items,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,any[],"200, 404, 401",src\modules\finance\finance.controller.ts,158
finance,FinanceController,PATCH,/finance/payouts/batches/:id/approve,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: ApprovePayoutBatchDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/payout-batch.entity"").PayoutBatch","200, 404, 400, 401",src\modules\finance\finance.controller.ts,170
finance,FinanceController,PATCH,/finance/payouts/batches/:id/complete,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: { transactionIds: Record<string, string> }","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/payout-batch.entity"").PayoutBatch","200, 404, 400, 401",src\modules\finance\finance.controller.ts,187
finance,FinanceController,POST,/finance/settlements,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateSettlementDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/settlement.entity"").Settlement","201, 400, 401",src\modules\finance\finance.controller.ts,205
finance,FinanceController,GET,/finance/settlements/entity/:entityId,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin', 'vendor', 'driver')","@Param: string, @Query: string, @Query: string",any[],"200, 404, 401",src\modules\finance\finance.controller.ts,216
finance,FinanceController,GET,/finance/settlements/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin', 'vendor', 'driver')",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/settlement.entity"").Settlement","200, 404, 401",src\modules\finance\finance.controller.ts,232
finance,FinanceController,PATCH,/finance/settlements/:id/approve,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: ApproveSettlementDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/settlement.entity"").Settlement","200, 404, 400, 401",src\modules\finance\finance.controller.ts,244
finance,FinanceController,POST,/finance/coupons,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateFinancialCouponDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/financial-coupon.entity"").FinancialCoupon","201, 400, 401",src\modules\finance\finance.controller.ts,263
finance,FinanceController,POST,/finance/coupons/validate,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Body: ValidateCouponDto,{ valid: boolean; message: string; discountAmount?: undefined; couponId?: undefined; code?: undefined; description?: undefined; } | { valid: boolean; discountAmount: number; couponId: unknown; code: string; description: string; message?: undefined; },"201, 400, 401",src\modules\finance\finance.controller.ts,277
finance,FinanceController,GET,/finance/coupons,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Query: boolean,any[],"200, 401",src\modules\finance\finance.controller.ts,290
finance,FinanceController,PATCH,/finance/coupons/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: UpdateFinancialCouponDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/finance/entities/financial-coupon.entity"").FinancialCoupon","200, 404, 400, 401",src\modules\finance\finance.controller.ts,300
